station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,add,lon,lat,open_ymd,close_ymd,e_status,e_sort
9971201,9971027,HIROSHIMAKO (UJINA),,,99712,34,hiroshima minami-ku hiroshima-shi,hiroshima minami-ku hiroshima-shi,34.352755,,,0,9971201
9971202,9971026,MOTOJINAGUCHI,,,99712,34,hiroshima minami-ku hiroshima-shi ujina kaigan,132.459412,34.354048,,,0,9971202
9971203,9971025,KAIGANDORI,,,99712,34,hiroshima minami-ku hiroshima-shi ujina kaigan,132.463081,34.354898,,,0,9971203
9971204,9971024,UJINAGOCHOME,,,99712,34,hiroshima minami-ku hiroshima-shi ujina kanda,132.46366,34.357343,,,0,9971204
9971205,9971023,UJINAYONCHOME,,,99712,34,hiroshima minami-ku hiroshima-shi ujina kanda,132.463853,34.35922,,,0,9971205
9971206,9971022,UJINASANCHOME,,,99712,34,hiroshima minami-ku hiroshima-shi ujina kanda,132.464411,34.364216,,,0,9971206
9971207,9971021,UJINANICHOME,,,99712,34,hiroshima minami-ku hiroshima-shi ujina kanda,132.464519,34.366164,,,0,9971207
9971208,9971020,KEMBYOIMMAE,,,99712,34,hiroshima minami-ku hiroshima-shi ujina kanda,132.464797,34.36875,,,0,9971208
9971209,9971019,KODAIFUZOKUGAKKOMAE,,,99712,34,hiroshima minami-ku hiroshima-shi minamimachi,132.464583,34.371654,,,0,9971209
9971210,9971018,MINAMIMACHIROKUCHOME,,,99712,34,hiroshima minami-ku hiroshima-shi minamimachi,132.464454,34.374169,,,0,9971210
9971211,9971017,MIYUKIBASHI,,,99712,34,hiroshima naka-ku hiroshima-shi sendamachi,132.459605,34.375321,,,0,9971211
9971212,9971016,HIRODENHONSHAMAE,,,99712,34,hiroshima naka-ku hiroshima-shi sendamachi,132.45821,34.377375,,,0,9971212
9971213,9971015,NISSEKIBYOIMMAE,,,99712,34,hiroshima naka-ku hiroshima-shi sendamachi,132.455871,34.380952,,,0,9971213
9971214,9971014,TAKANOBASHI,,,99712,34,hiroshima naka-ku hiroshima-shi sendamachi,132.453918,34.383431,,,0,9971214
9971215,9971013,SHIYAKUSHOMAE,,,99712,34,hiroshima naka-ku hiroshima-shi otemachi,132.454455,34.385875,,,0,9971215
9971216,9971012,CHUDEMMAE,,,99712,34,hiroshima naka-ku hiroshima-shi otemachi,132.455399,34.388779,,,0,9971216
9971217,9971011,FUKUROMACHI,,,99712,34,hiroshima naka-ku hiroshima-shi otemachi,132.456214,34.391187,,,0,9971217
9971218,9970901,HONTORI,,,99712,34,hiroshima naka-ku hiroshima-shi hondori,132.457003,34.393377,,,0,9971218
9971219,9971110,KAMIYACHONISHI,,,99712,34,hiroshima naka-ku hiroshima-shi kamiyacho,132.456965,34.395455,,,0,9971219
9971220,9971111,GEMBAKUDOMUMAE,,,99712,34,hiroshima naka-ku hiroshima-shi otemachi,132.453918,34.396163,,,0,9971220
9971221,9971112,MOTOKAWAMACHI,,,99712,34,hiroshima naka-ku hiroshima-shi honkawacho,132.450485,34.396942,,,0,9971221
9971222,9971113,TOKAICHIMACHI,,,99712,34,hiroshima naka-ku hiroshima-shi tokaichimachi,132.447138,34.397438,,,0,9971222
9971223,9971114,DOBASHI,,,99712,34,hiroshima naka-ku hiroshima-shi sakaimachi,132.446322,34.3948,,,0,9971223
9971224,9971115,KOAMIMACHI,,,99712,34,hiroshima naka-ku hiroshima-shi koamicho,132.44422,34.394543,,,0,9971224
9971225,9971116,TEMMAMACHI,,,99712,34,hiroshima nishi-ku hiroshima-shi kanommachi,132.440572,34.395216,,,0,9971225
9971226,9971117,KANNONCHO,,,99712,34,hiroshima nishi-ku hiroshima-shi kanommachi,132.438405,34.395534,,,0,9971226
9971227,9971118,NISHIKANNONCHO,,,99712,34,hiroshima nishi-ku hiroshima-shi nishikanommachi,132.43686,34.393976,,,0,9971227
9971228,9971119,FUKUSHIMACHO,,,99712,34,hiroshima nishi-ku hiroshima-shi fukushimacho,132.433898,34.394985,,,0,9971228
9971229,1161117,HIRODENNISHIHIROSHIMA (KOI),,,99712,34,hiroshima minami-ku hiroshima-shi,hiroshima minami-ku hiroshima-shi,34.397261,,,0,9971229
9971301,1161115,HIROSHIMAEKI,,,99713,34,hiroshima minami-ku hiroshima-shi matsubaracho,132.475403,34.396296,,,0,9971301
9971302,9971002,ENKOBASHICHO,,,99713,34,hiroshima minami-ku hiroshima-shi enkobashicho,132.475977,34.395047,,,0,9971302
9971303,9971003,MATOBAMACHI,,,99713,34,hiroshima minami-ku hiroshima-shi matobacho,132.475076,34.393277,,,0,9971303
9971304,9971304,DAMBARAITCHOME,,,99713,34,hiroshima minami-ku hiroshima-shi dambara,132.475033,34.390833,,,0,9971304
9971305,9971305,HIJIYAMASHITA,,,99713,34,hiroshima minami-ku hiroshima-shi hijiyamacho,132.471492,34.387858,,,0,9971305
9971306,9971306,HIJIYAMABASHI,,,99713,34,hiroshima minami-ku hiroshima-shi hijiyama hommachi,132.468681,34.383272,,,0,9971306
9971307,9971307,MINAMIKUYAKUSHOMAE,,,99713,34,hiroshima minami-ku hiroshima-shi hijiyama hommachi,132.467072,34.380297,,,0,9971307
9971308,9971308,MINAMIMACHINICHOME,,,99713,34,hiroshima minami-ku hiroshima-shi minamimachi,132.465849,34.377375,,,0,9971308
9971309,9971018,MINAMIMACHIROKUCHOME,,,99713,34,hiroshima minami-ku hiroshima-shi minamimachi,132.464454,34.374169,,,0,9971309
9971310,9971019,KODAIFUZOKUGAKKOMAE,,,99713,34,hiroshima minami-ku hiroshima-shi minamimachi,132.464583,34.371654,,,0,9971310
9971311,9971020,KEMBYOIMMAE,,,99713,34,hiroshima minami-ku hiroshima-shi ujina kanda,132.464797,34.36875,,,0,9971311
9971312,9971021,UJINANICHOME,,,99713,34,hiroshima minami-ku hiroshima-shi ujina kanda,132.464519,34.366164,,,0,9971312
9971313,9971022,UJINASANCHOME,,,99713,34,hiroshima minami-ku hiroshima-shi ujina kanda,132.464411,34.364216,,,0,9971313
9971314,9971023,UJINAYONCHOME,,,99713,34,hiroshima minami-ku hiroshima-shi ujina kanda,132.463853,34.35922,,,0,9971314
9971315,9971024,UJINAGOCHOME,,,99713,34,hiroshima minami-ku hiroshima-shi ujina kanda,132.46366,34.357343,,,0,9971315
9971316,9971025,KAIGANDORI,,,99713,34,hiroshima minami-ku hiroshima-shi ujina kaigan,132.463081,34.354898,,,0,9971316
9971317,9971026,MOTOJINAGUCHI,,,99713,34,hiroshima minami-ku hiroshima-shi ujina kaigan,132.459412,34.354048,,,0,9971317
9971318,9971027,HIROSHIMAKO (UJINA),,,99713,34,hiroshima minami-ku hiroshima-shi ujina kaigan,hiroshima minami-ku hiroshima-shi ujina kaigan,34.352755,,,0,9971318
9971401,1161115,HIROSHIMAEKI,,,99714,34,hiroshima minami-ku hiroshima-shi matsubaracho,132.475403,34.396296,,,0,9971401
9971402,9971002,ENKOBASHICHO,,,99714,34,hiroshima minami-ku hiroshima-shi enkobashicho,132.475977,34.395047,,,0,9971402
9971403,9971003,MATOBAMACHI,,,99714,34,hiroshima minami-ku hiroshima-shi matobacho,132.475076,34.393277,,,0,9971403
9971404,9971004,INARICHO,,,99714,34,hiroshima minami-ku hiroshima-shi inarimachi,132.471728,34.392569,,,0,9971404
9971405,9971005,KANAYAMACHO,,,99714,34,hiroshima naka-ku hiroshima-shi kanayamacho,132.467866,34.393135,,,0,9971405
9971406,9971006,EBISUCHO,,,99714,34,hiroshima naka-ku hiroshima-shi ebisucho,132.465076,34.393401,,,0,9971406
9971407,9971007,HATCHOBORI,,,99714,34,hiroshima naka-ku hiroshima-shi ebisucho,132.463403,34.393897,,,0,9971407
9971408,9971008,RITSUMACHI,,,99714,34,hiroshima naka-ku hiroshima-shi tatemachi,132.460871,34.394569,,,0,9971408
9971409,9971009,KAMIYACHOHIGASHI,,,99714,34,hiroshima naka-ku hiroshima-shi kamiyacho,132.458167,34.395101,,,0,9971409
9971410,9971110,KAMIYACHONISHI,,,99714,34,hiroshima naka-ku hiroshima-shi kamiyacho,132.456965,34.395455,,,0,9971410
9971411,9971111,GEMBAKUDOMUMAE,,,99714,34,hiroshima naka-ku hiroshima-shi otemachi,132.453918,34.396163,,,0,9971411
9971412,9971112,MOTOKAWAMACHI,,,99714,34,hiroshima naka-ku hiroshima-shi honkawacho,132.450485,34.396942,,,0,9971412
9971413,9971113,TOKAICHIMACHI,,,99714,34,hiroshima naka-ku hiroshima-shi tokaichimachi,132.447138,34.397438,,,0,9971413
9971414,9971114,DOBASHI,,,99714,34,hiroshima naka-ku hiroshima-shi sakaimachi,132.446322,34.3948,,,0,9971414
9971415,9971415,FUNEIRICHO,,,99714,34,hiroshima naka-ku hiroshima-shi funairimachi,132.444928,34.389222,,,0,9971415
9971416,9971416,FUNAIRIHOMMACHI,,,99714,34,hiroshima naka-ku hiroshima-shi funairi hommachi,132.442632,34.385556,,,0,9971416
9971417,9971417,FUNAIRISAIWAICHO,,,99714,34,hiroshima naka-ku hiroshima-shi funairi saiwaicho,132.441151,34.383139,,,0,9971417
9971418,9971418,FUNAIRIKAWAGUCHIMACHI,,,99714,34,hiroshima naka-ku hiroshima-shi funairi minami,132.439499,34.380341,,,0,9971418
9971419,9971419,FUNAIRIMINAMIMACHI,,,99714,34,hiroshima naka-ku hiroshima-shi funairi minami,132.437224,34.375099,,,0,9971419
9971420,9971420,ENAMI,,,99714,34,hiroshima naka-ku hiroshima-shi eba higashi,132.436044,34.372496,,,0,9971420
9971501,1161116,YOKOKAWAEKI,,,99715,34,hiroshima nishi-ku hiroshima-shi yokogawacho,132.450496,34.409512,,,0,9971501
9971502,9971502,YOKOGAWAITCHOME,,,99715,34,hiroshima nishi-ku hiroshima-shi yokogawacho,132.449949,34.406848,,,0,9971502
9971503,9971503,BETSUIMMAE,,,99715,34,hiroshima naka-ku hiroshima-shi hirosekitamachi,132.449241,34.404245,,,0,9971503
9971504,9971504,TERAMACHI,,,99715,34,hiroshima naka-ku hiroshima-shi hirosemachi,132.448125,34.401129,,,0,9971504
9971505,9971113,TOKAICHIMACHI,,,99715,34,hiroshima naka-ku hiroshima-shi tokaichimachi,132.447138,34.397438,,,0,9971505
9971506,9971112,MOTOKAWAMACHI,,,99715,34,hiroshima naka-ku hiroshima-shi honkawacho,132.450485,34.396942,,,0,9971506
9971507,9971111,GEMBAKUDOMUMAE,,,99715,34,hiroshima naka-ku hiroshima-shi otemachi,132.453918,34.396163,,,0,9971507
9971508,9971110,KAMIYACHONISHI,,,99715,34,hiroshima naka-ku hiroshima-shi kamiyacho,132.456965,34.395455,,,0,9971508
9971509,9970901,HONTORI,,,99715,34,hiroshima naka-ku hiroshima-shi hondori,132.457003,34.393377,,,0,9971509
9971510,9971011,FUKUROMACHI,,,99715,34,hiroshima naka-ku hiroshima-shi otemachi,132.456214,34.391187,,,0,9971510
9971511,9971012,CHUDEMMAE,,,99715,34,hiroshima naka-ku hiroshima-shi otemachi,132.455399,34.388779,,,0,9971511
9971512,9971013,SHIYAKUSHOMAE,,,99715,34,hiroshima naka-ku hiroshima-shi otemachi,132.454455,34.385875,,,0,9971512
9971513,9971014,TAKANOBASHI,,,99715,34,hiroshima naka-ku hiroshima-shi sendamachi,132.453918,34.383431,,,0,9971513
9971514,9971015,NISSEKIBYOIMMAE,,,99715,34,hiroshima naka-ku hiroshima-shi sendamachi,132.455871,34.380952,,,0,9971514
9971515,9971016,HIRODENHONSHAMAE,,,99715,34,hiroshima naka-ku hiroshima-shi sendamachi,132.45821,34.377375,,,0,9971515
9971601,1161116,YOKOKAWAEKI,,,99716,34,hiroshima nishi-ku hiroshima-shi yokogawacho,132.450496,34.409512,,,0,9971601
9971602,9971502,YOKOGAWAITCHOME,,,99716,34,hiroshima nishi-ku hiroshima-shi yokogawacho,132.449949,34.406848,,,0,9971602
9971603,9971503,BETSUIMMAE,,,99716,34,hiroshima naka-ku hiroshima-shi hirosekitamachi,132.449241,34.404245,,,0,9971603
9971604,9971504,TERAMACHI,,,99716,34,hiroshima naka-ku hiroshima-shi hirosemachi,132.448125,34.401129,,,0,9971604
9971605,9971113,TOKAICHIMACHI,,,99716,34,hiroshima naka-ku hiroshima-shi tokaichimachi,132.447138,34.397438,,,0,9971605
9971606,9971114,DOBASHI,,,99716,34,hiroshima naka-ku hiroshima-shi sakaimachi,132.446322,34.3948,,,0,9971606
9971607,9971415,FUNEIRICHO,,,99716,34,hiroshima naka-ku hiroshima-shi funairimachi,132.444928,34.389222,,,0,9971607
9971608,9971416,FUNAIRIHOMMACHI,,,99716,34,hiroshima naka-ku hiroshima-shi funairi hommachi,132.442632,34.385556,,,0,9971608
9971609,9971417,FUNAIRISAIWAICHO,,,99716,34,hiroshima naka-ku hiroshima-shi funairi saiwaicho,132.441151,34.383139,,,0,9971609
9971610,9971418,FUNAIRIKAWAGUCHIMACHI,,,99716,34,hiroshima naka-ku hiroshima-shi funairi minami,132.439499,34.380341,,,0,9971610
9971611,9971419,FUNAIRIMINAMIMACHI,,,99716,34,hiroshima naka-ku hiroshima-shi funairi minami,132.437224,34.375099,,,0,9971611
9971612,9971420,ENAMI,,,99716,34,hiroshima naka-ku hiroshima-shi eba higashi,132.436044,34.372496,,,0,9971612
9971701,9971007,HATCHOBORI,,,99717,34,hiroshima naka-ku hiroshima-shi ebisucho,132.463403,34.393897,,,0,9971701
9971702,9971702,JOGAKUIMMAE,,,99717,34,hiroshima naka-ku hiroshima-shi kamihatchobori,132.464776,34.397827,,,0,9971702
9971703,9971703,SHUKUKEIEMMAE,,,99717,34,hiroshima naka-ku hiroshima-shi kamihatchobori,132.465334,34.399881,,,0,9971703
9971704,9971704,KATEISAIBANSHOMAE,,,99717,34,hiroshima naka-ku hiroshima-shi kamihatchobori,132.466106,34.402289,,,0,9971704
9971705,9971705,HAKUSHIMA,,,99717,34,hiroshima naka-ku hiroshima-shi kamihatchobori,132.465506,34.404484,,,0,9971705
9971801,1172403,KAWANISHI,,,99718,35,yamaguchi iwakuni-shi kawanishi,132.177321,34.156612,,,0,9971801
9971802,9971802,SEIRYUSHINIWAKUNI,,,99718,35,yamaguchi iwakuni-shi misho,132.14764,34.162639,,,0,9971802
9971803,9971803,SHUCHIKASAGAMI,,,99718,35,yamaguchi iwakuni-shi shuchi,132.135704,34.170107,,,0,9971803
9971804,9971804,MINAMIKAWACHI,,,99718,35,yamaguchi iwakuni-shi sumi,132.103363,34.165957,,,0,9971804
9971805,9971805,YUKABA,,,99718,35,yamaguchi iwakuni-shi yukaba,132.087084,34.163368,,,0,9971805
9971806,9971806,KITAKAWACHI,,,99718,35,yamaguchi iwakuni-shi tenno,132.064519,34.176011,,,0,9971806
9971807,9971807,MUKUNO,,,99718,35,yamaguchi iwakuni-shi mikawamachi naguwa,132.033385,34.193637,,,0,9971807
9971808,9971808,NAGUWA,,,99718,35,yamaguchi iwakuni-shi mikawamachi naguwa,132.020852,34.20961,,,0,9971808
9971809,9971809,NEGASA,,,99718,35,yamaguchi iwakuni-shi mikawamachi nekasa,131.998656,34.210487,,,0,9971809
9971810,9971810,KAWAYAMA,,,99718,35,yamaguchi iwakuni-shi mikawamachi shimegami,131.983923,34.236368,,,0,9971810
9971811,9971811,YANASE,,,99718,35,yamaguchi iwakuni-shi mikawamachi shimegami,131.97669,34.25714,,,0,9971811
9971812,9971812,NISHIKICHO,,,99718,35,yamaguchi iwakuni-shi nishikimachi hirose,131.962944,34.26475,,,0,9971812
9980101,1180430,KAIFU,,,99801,36,tokushima kaiyo-cho kaifu-gun okura,134.351999,33.593453,,,0,9980101
9980102,9980102,SHISHIKUI,,,99801,36,tokushima kaiyo-cho kaifu-gun kubo,134.300741,33.566949,,,0,9980102
9980103,9980103,KANNOURA,,,99801,39,kochi toyo-cho aki-gun kawauchi,134.288242,33.547238,,,0,9980103
9980201,1180201,TAKAMATSUCHIKKO,,,99802,37,kagawa takamatsu-shi,134.049507,34.35079,,,0,9980201
9980202,9980202,KATAHARAMACHI,,,99802,37,kagawa takamatsu-shi tsuruyamachi,134.054368,34.346138,,,0,9980202
9980203,9980203,KAWARAMACHI,,,99802,37,kagawa takamatsu-shi tokiwacho,134.052529,34.338827,,,0,9980203
9980204,9980204,RITSURINKOEN,,,99802,37,kagawa takamatsu-shi ritsurincho,134.051063,34.328586,,,0,9980204
9980205,9980205,SANJO,,,99802,37,kagawa takamatsu-shi kaminocho,134.049478,34.319718,,,0,9980205
9980206,9980206,OTA,,,99802,37,kagawa takamatsu-shi ota kamimachi,134.045965,34.298989,,,0,9980206
9980207,9980207,BUSSHOZAN,,,99802,37,kagawa takamatsu-shi,134.042605,34.283213,,,0,9980207
9980208,9980208,KUKODORI,,,99802,37,kagawa takamatsu-shi teraicho,134.033096,34.28112,,,0,9980208
9980209,9980209,ICHINOMIYA,,,99802,37,kagawa takamatsu-shi ichinomiyacho,134.022561,34.283027,,,0,9980209
9980210,9980210,ENZA,,,99802,37,kagawa takamatsu-shi enzacho,134.009285,34.284479,,,0,9980210
9980211,9980211,OKAMOTO,,,99802,37,kagawa takamatsu-shi okamotocho,133.989265,34.270261,,,0,9980211
9980212,9980212,KAZASHIGAOKA,,,99802,37,kagawa ayagawa-cho ayauta-gun hatada,133.979358,34.262007,,,0,9980212
9980213,9980213,HATADA,,,99802,37,kagawa ayagawa-cho ayauta-gun hatada,133.97157,34.25901,,,0,9980213
9980214,9980214,TO,,,99802,37,kagawa ayagawa-cho ayauta-gun sue,133.947778,34.250394,,,0,9980214
9980222,9980222,AYAKAWA  (IOMMORUAYAKAWA),,,99802,37,kagawaken ayagawacho,kagawaken ayagawacho,34.249528,12/15/2013,,0,9980214
9980215,9980215,TAKINOMIYA,,,99802,37,kagawa ayagawa-cho ayauta-gun takinomiya,133.922302,34.248152,,,0,9980215
9980216,9980216,HAYUKA,,,99802,37,kagawa ayagawa-cho ayauta-gun,133.901782,34.241078,,,0,9980216
9980217,9980217,KURIKUMA,,,99802,37,kagawa marugame-shi ayautacho kurikumahigashi,133.884133,34.233905,,,0,9980217
9980218,9980218,OKADA,,,99802,37,kagawa marugame-shi ayautacho okadashimo,133.860902,34.220859,,,0,9980218
9980219,9980219,HAZAMA,,,99802,37,kagawa manno-cho nakatado-gun higashitakashino,133.847345,34.209571,,,0,9980219
9980220,9980220,ENAI,,,99802,37,kagawa kotohira-cho nakatado-gun enai,133.829511,34.194317,,,0,9980220
9980221,1180104,KOTODENKOTOHIRA,,,99802,37,kagawa kotohira-cho nakatado-gun,133.819236,34.190906,,,0,9980221
9980301,1180201,TAKAMATSUCHIKKO,,,99803,37,kagawa takamatsu-shi,134.049507,34.35079,,,0,9980301
9980302,9980202,KATAHARAMACHI,,,99803,37,kagawa takamatsu-shi tsuruyamachi,134.054368,34.346138,,,0,9980302
9980303,9980203,KAWARAMACHI,,,99803,37,kagawa takamatsu-shi tokiwacho,134.052529,34.338827,,,0,9980303
9980304,9980304,HANAZONO,,,99803,37,kagawa takamatsu-shi hanazonocho,134.059463,34.334206,,,0,9980304
9980305,9980305,RINDO,,,99803,37,kagawa takamatsu-shi kitacho,134.073106,34.32344,,,0,9980305
9980306,9980306,KIFUTOSHIHIGASHIGUCHI,,,99803,37,kagawa takamatsu-shi kitacho,134.07957,34.319718,,,0,9980306
9980307,9980307,MOTOYAMA,,,99803,37,kagawa takamatsu-shi motoyamacho,134.083742,34.310424,,,0,9980307
9980308,9980308,SUIDEN,,,99803,37,kagawa takamatsu-shi higashiyamasakicho,134.092699,34.303056,,,0,9980308
9980309,9980309,NISHIMAEDA,,,99803,37,kagawa takamatsu-shi maeda higashimachi,134.104675,34.296004,,,0,9980309
9980310,9980310,TAKADA,,,99803,37,kagawa takamatsu-shi kamedacho,134.112155,34.288506,,,0,9980310
9980311,9980311,IKEDO,,,99803,37,kagawa miki-cho kita-gun ikenobe,134.119706,34.27866,,,0,9980311
9980312,9980312,NOUGAKUBUMAE,,,99803,37,kagawa miki-cho kita-gun ikenobe,134.125739,34.273814,,,0,9980312
9980313,9980313,HIRAKI,,,99803,37,kagawa miki-cho kita-gun hiragi,134.131327,34.272134,,,0,9980313
9980314,9980314,GAKUENDORI,,,99803,37,kagawa miki-cho kita-gun shishibuse,134.136998,34.270576,,,0,9980314
9980315,9980315,HAKUZAN,,,99803,37,kagawa miki-cho kita-gun,134.150461,34.266707,,,0,9980315
9980316,9980316,IDO,,,99803,37,kagawa miki-cho kita-gun ido,134.156127,34.266669,,,0,9980316
9980317,9980317,KUMOMMYO,,,99803,37,kagawa miki-cho kita-gun ido,134.161929,34.266688,,,0,9980317
9980318,9980318,NAGAO,,,99803,37,kagawa sanuki-shi nagaonishi,134.169184,34.266675,,,0,9980318
9980401,9980203,KAWARAMACHI,,,99804,37,kagawa takamatsu-shi tokiwacho,134.052529,34.338827,,,0,9980401
9980402,9980402,IMAHASHI,,,99804,37,kagawa takamatsu-shi matsushimacho,134.058782,34.341577,,,0,9980402
9980403,9980403,MATSUSHIMANICHOME,,,99804,37,kagawa takamatsu-shi matsufukucho,134.064626,34.339986,,,0,9980403
9980404,9980404,OKIMATSUSHIMA,,,99804,37,kagawa takamatsu-shi fukuokacho,134.072253,34.341219,,,0,9980404
9980405,9980405,KASUGAGAWA,,,99804,37,kagawa takamatsu-shi kitacho,134.083566,34.340969,,,0,9980405
9980406,9980406,KATAMOTO,,,99804,37,kagawa takamatsu-shi yashimanishimachi,134.098231,34.341363,,,0,9980406
9980407,9980407,KOTODENYASHIMA,,,99804,37,kagawa takamatsu-shi yashima nakamachi,134.105763,34.341624,,,0,9980407
9980408,9980408,KOTAKAMATSU,,,99804,37,kagawa takamatsu-shi takamatsucho,134.11244,34.340844,,,0,9980408
9980409,9980409,YAKURI,,,99804,37,kagawa takamatsu-shi murecho mure,134.122439,34.344582,,,0,9980409
9980410,9980410,ROKUMANJI,,,99804,37,kagawa takamatsu-shi murecho mure,134.134088,34.342655,,,0,9980410
9980411,9980411,OMACHI,,,99804,37,kagawa takamatsu-shi murecho omachi,134.141354,34.337333,,,0,9980411
9980412,1180209,YAKURISHINDO,,,99804,37,kagawa takamatsu-shi murecho omachi,134.147295,34.336705,,,0,9980412
9980413,9980413,SHIOYA,,,99804,37,kagawa takamatsu-shi murecho omachi,134.155142,34.335583,,,0,9980413
9980414,9980414,FUSAZAKI,,,99804,37,kagawa takamatsu-shi murecho hara,134.158483,34.332367,,,0,9980414
9980415,9980415,HARA,,,99804,37,kagawa takamatsu-shi murecho hara,134.163654,34.32641,,,0,9980415
9980416,1180210,KOTODENSHIDO,,,99804,37,kagawa sanuki-shi shido,134.172528,34.32246,,,0,9980416
9980501,9980501,MATSUYAMASHI,,,99805,38,ehime matsuyama-shi minatomachi,132.762281,33.835656,,,0,9980501
9980502,9980502,DOBASHI,,,99805,38,ehime matsuyama-shi dobashimachi,132.756487,33.832738,,,0,9980502
9980503,9980503,DOIDA,,,99805,38,ehime matsuyama-shi doidamachi,132.744094,33.8241,,,0,9980503
9980504,9980504,YOGO,,,99805,38,ehime matsuyama-shi yogonaka,132.733887,33.816173,,,0,9980504
9980505,9980505,KAMATA,,,99805,38,ehime matsuyama-shi yogominami,132.729784,33.810115,,,0,9980505
9980506,9980506,OKADA,,,99805,38,ehime masaki-cho iyo-gun shonochi,132.724271,33.799083,,,0,9980506
9980507,9980507,KOIZUMI,,,99805,38,ehime masaki-cho iyo-gun nishikoizumi,132.717136,33.792539,,,0,9980507
9980508,9980508,MATSUMAE,,,99805,38,ehime masaki-cho iyo-gun hama,132.705051,33.785965,,,0,9980508
9980509,9980509,JIZOMACHI,,,99805,38,ehime masaki-cho iyo-gun kitakuroda,132.70429,33.779907,,,0,9980509
9980510,9980510,SHINKAWA,,,99805,38,ehime iyo-shi shimoagawa,132.704148,33.772178,,,0,9980510
9980511,9980511,GUNCHU,,,99805,38,ehime iyo-shi shimoagawa,132.70406,33.760734,,,0,9980511
9980512,1180706,GUNCHUKO,,,99805,38,ehime iyo-shi kominato,132.702315,33.756302,,,0,9980512
9980601,9980601,TAKAHAMA,,,99806,38,ehime matsuyama-shi takahamamachi,132.702177,33.883417,,,0,9980601
9980602,9980602,UMEZUDERA,,,99806,38,ehime matsuyama-shi baishinjimachi,132.707595,33.874637,,,0,9980602
9980603,9980603,MINATOYAMA,,,99806,38,ehime matsuyama-shi minatoyamamachi,132.713405,33.869533,,,0,9980603
9980604,9980604,MITO,,,99806,38,ehime matsuyama-shi misugimachi,132.720002,33.863864,,,0,9980604
9980605,9980605,YAMANISHI,,,99806,38,ehime matsuyama-shi furumitsu,132.724326,33.855301,,,0,9980605
9980606,9980606,NISHIKINUYAMA,,,99806,38,ehime matsuyama-shi kinuyama,132.733989,33.850152,,,0,9980606
9980607,9980607,KINUYAMA,,,99806,38,ehime matsuyama-shi kinuyama,132.743997,33.8522,,,0,9980607
9980608,9980608,FURUMACHI,,,99806,38,ehime matsuyama-shi heiwadori,132.754998,33.846978,,,0,9980608
9980609,9980609,OTEMACHI,,,99806,38,ehime matsuyama-shi otemachi,132.755384,33.839726,,,0,9980609
9980610,9980501,MATSUYAMASHI,,,99806,38,ehime matsuyama-shi minatomachi,132.762281,33.835656,,,0,9980610
9980701,9980501,MATSUYAMASHI,,,99807,38,ehime matsuyama-shi minatomachi,132.762281,33.835656,,,0,9980701
9980702,9980702,ISHIDEGAWAKOEN,,,99807,38,ehime matsuyama-shi tachibana,132.76935,33.831311,,,0,9980702
9980703,9980703,IYOTACHIBANA,,,99807,38,ehime matsuyama-shi tachibana,132.772944,33.827784,,,0,9980703
9980704,9980704,FUKUONJI,,,99807,38,ehime matsuyama-shi fukuonjimachi,132.788931,33.82261,,,0,9980704
9980705,9980705,KITAKUME,,,99807,38,ehime matsuyama-shi kitakumemachi,132.798664,33.819277,,,0,9980705
9980706,9980706,KUME,,,99807,38,ehime matsuyama-shi minamikumemachi,132.804555,33.816036,,,0,9980706
9980707,9980707,TAKANOKO,,,99807,38,ehime matsuyama-shi takanokomachi,132.815301,33.812542,,,0,9980707
9980708,9980708,HIRAI,,,99807,38,ehime matsuyama-shi hiraimachi,132.828617,33.808687,,,0,9980708
9980709,9980709,UMEMOTO,,,99807,38,ehime matsuyama-shi minamiumemotomachi,132.839307,33.800944,,,0,9980709
9980710,9980710,USHIBUCHIDANCHIMAE,,,99807,38,ehime toon-shi ushibuchi,132.846051,33.797739,,,0,9980710
9980711,9980711,USHIBUCHI,,,99807,38,ehime toon-shi ushibuchi,132.856112,33.795212,,,0,9980711
9980712,9980712,TAKUBO,,,99807,38,ehime toon-shi tanokubo,132.865413,33.792948,,,0,9980712
9980713,9980713,MINARA,,,99807,38,ehime toon-shi minara,132.873374,33.792721,,,0,9980713
9980714,9980714,AIDAIIGAKUBUMINAMIGUCHI,,,99807,38,ehime toon-shi shitsukawa,132.878659,33.797831,,,0,9980714
9980715,9980715,YOKOGAWAHARA,,,99807,38,ehime toon-shi yokogawara,132.88434,33.803353,,,0,9980715
9980801,9980501,MATSUYAMASHIEKIMAE,,,99808,38,ehime matsuyama-shi minatomachi,132.762587,33.836148,,,0,9980801
9980802,9980802,MINAMIHORIBATA,,,99808,38,ehime matsuyama-shi minamihoribatacho,132.761664,33.839213,,,0,9980802
9980803,9980803,NISHIHORIBATA,,,99808,38,ehime matsuyama-shi otemachi,132.75866,33.840105,,,0,9980803
9980804,9980609,OTEMACHI,,,99808,38,ehime matsuyama-shi otemachi,132.755384,33.839726,,,0,9980804
9980805,1180657,MATSUYAMAEKIMAE,,,99808,38,ehime matsuyama-shi otemachi,132.752326,33.840765,,,0,9980805
9980806,9980806,MIYATACHO,,,99808,38,ehime matsuyama-shi miyatamachi,132.752626,33.843948,,,0,9980806
